A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,label
-3.351119143817053,-1.3254863218857775,-4.510206429766108,8.329207528085158,1.1406801601239243,-3.1586459725259535,-2.6259411780761712,5.104393526641973,-1.2509921351675508,-0.4181155427516395,0
-6.762502799415892,-1.837114689866231,5.842647981475546,3.4398759465132653,3.6660639308598832,-2.930807771123906,0.33580970007019334,1.4338775212411803,0.898523389857774,-1.1941714933162937,0
-6.143648549792162,6.2269670543511895,1.2116480644780252,2.3261987452293535,0.4273117283667491,-0.9992452285517247,0.33331818223573856,-3.8965047629213805,-0.06911722766925028,1.4168609814091142,0
-7.909053738616599,4.30418741844797,4.259778317723007,2.4836287247401247,-1.0398750510762829,-1.309661394847324,2.0619864243045414,-4.435050426569012,-0.8265492568709548,0.6420638182860157,0
-8.206217979922059,2.5326695649853628,6.720395899841747,1.484562154143298,-1.6510491884719893,-1.7301489948289568,-0.2107722738079363,-4.591476094701831,-1.5624448474048032,1.4995335157163192,0
-5.855766504499807,0.6509420435248544,6.451033325624514,2.842782854674547,3.708960205591485,5.245480070964277,-2.7925225649833116,0.4351513782365948,0.7676070479866346,0.5590535263273673,0
-5.649148950162423,9.799345188648497,1.2522068510103088,0.7176780027735291,-1.0319786426931308,0.7827653835929466,1.2906915957505785,-2.6675096868063584,1.768088187028627,1.1319559300982316,0
-7.449125691323697,4.416293455280424,6.533796224054399,1.6671194959089835,3.239728943262464,0.07770788476938621,2.21203523026545,-1.0335196176304569,-1.5651906773993651,0.5692212654803972,0
-4.066210542933686,-4.163297617709236,0.2637543092489179,5.902103680037311,-0.01963422112162456,2.6597113671723167,-0.056730610295424554,-4.202332119950067,-0.6522781976874259,-0.25420755926332383,0
-7.769209851032501,1.8510293233415291,7.792636278746812,1.6436683004086907,-1.2328124662322457,2.97719859521305,-3.863053780139502,-1.8891651650296948,1.2662132014715768,1.0398319008319317,0
-3.690090212282973,8.9021325980712,-4.636418931785228,6.923964125515498,2.2809491632069414,-3.0337876063381097,2.2481233521527746,1.8991235703206606,1.3078418627970179,-0.7710538084365405,0
