A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,label
0.11872160102826193,0.12641889008041488,-0.23799676266242165,-0.0980525759830083,-0.08230242164055213,0.0013978137128508514,0.15792451323023218,-0.027690016616491633,-0.07777951820021084,0.026960952694980438,0
0.09751148248072009,0.00157986017024826,-0.2047296689181549,-0.12786872194016746,0.020846438455724304,0.09266272875124508,-0.12043938940001209,-0.010780809124511055,0.13404662935652314,-0.0421132269659186,0
-0.17049375194900196,-0.32826609298563286,-0.2768141711869656,0.0032392192322325303,-0.022574611758345773,-0.06693038674482452,0.07500585768609588,-0.03994079318018888,0.04246458820282085,-0.009115924447557133,0
-0.35793268607178724,0.10379213188311756,0.10347865160846181,0.1413326827670523,-0.1663546550289199,-0.1374547521963269,0.08497725233889061,0.1411316573026786,0.10826549250311118,-0.11924328599957479,0
-0.3467570421561674,-0.3359431181069904,-0.045380954068176264,-0.03702662591898588,0.07753073444003462,0.12469226852845004,0.019852756022051755,-0.015854527424500903,-0.07384575287615927,-0.02521832619970398,0
-0.003755432362300296,0.015826199977311238,-0.20863293950862946,-0.12773335995913374,0.12136796307870794,-0.02807146917911833,0.03294193558690878,0.06465158920178671,0.0007723466829073633,0.06332911265139186,0
0.01426470709860347,0.2679785695644515,0.20820726249651,-0.067387457322515,0.014233414279678855,0.061250302176527334,0.12541196708832533,-0.05214409817133873,0.06004022676694526,-0.03952714412859503,0
-0.3611170024603126,0.06679354198075473,0.12874075519810532,0.04014326274600932,-0.024335820102995755,-0.02641488359093016,-0.024907140016748597,-0.023352476711107805,-0.031214048933907182,-0.06422997333888097,0
-0.2249413593367609,0.24060352264027454,-0.07124414553442475,0.10094173906029424,0.1401665849068954,-0.07587261506327038,-0.03737607345439534,0.024828894698218543,0.004741947474568526,-0.024712690695759834,0
-0.2630682940724684,0.022687386150256363,-0.08275577008783691,0.0049438842281747785,-0.002707459365535183,0.11311184987701292,-0.0026318231943859753,-0.10494512458276964,-0.01804244659603919,0.039353943216990615,0
-0.1947459594873737,-0.05988806112084877,-0.03063987428174517,-0.09024479695905292,-0.14937750838319294,0.14587339015927825,0.044621472883397496,-0.04521803004200082,-0.10202649089872502,-0.052671474780555914,0
