A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,label
6.290270449890979,6.928647476235299,-12.290032066824034,-20.8685669938782,8.223475458291023,-0.3150728181792849,-4.742651701067435,-5.993405857989297,1.045663035546772,2.0156132354629617,0
6.303487797821246,3.663011139568729,-9.922934256404428,-14.25576055313125,-12.388659888629737,-1.5910667831508274,10.288652878736245,-10.265359736801539,-12.530069404704765,6.549776327844001,0
-10.143045385586241,-15.021611389316602,6.643870032252347,-10.689132019041933,0.12459931185324616,1.2042344954536803,-9.384376725025476,11.822303998947946,3.4941255902702637,3.6645914075897443,0
23.966995158914884,10.302073431980784,9.506205912291128,-9.87589872601111,-5.512978945620036,1.1697964924876356,1.1551207884578112,15.9218228877164,0.07649046911539036,5.936926079544971,0
-10.344919424362311,-9.642699697050507,14.65440171669873,-12.94353748026242,8.147896053123427,-2.3649731942929564,4.668234383108714,2.1981934554390126,9.430877391694159,-3.571086987770405,0
26.714966818834533,-8.706558777081677,-1.173908215728393,-4.405545262534407,3.625951232691959,-0.7866456473494635,-0.5889780437897049,-0.4110954738426491,-5.977060745763802,0.6743711423171331,0
-10.757377212897595,19.4927089453172,-15.101353623176733,10.980284641394851,-9.700366188704503,-3.5968125043108787,-6.906465132370883,-0.8918123737547394,0.0679876960411805,10.554736658617855,0
-2.5597721302495953,-7.229209227184779,-0.23824023048069554,-3.400339359753758,-7.2913667517256595,-10.53518158781899,5.27694046854287,-5.256091726724305,-4.716794775791885,-6.385335482812986,0
-4.7667347466483445,-2.289350106965006,12.047043165395902,1.7234415073909044,1.9811682861357247,-3.167724870409969,3.8650832132400206,-4.075226634362088,12.61821880920485,-6.450356372139582,0
0.5026548828789411,17.096591897814566,7.4030493258843935,-27.17569555296747,0.23898895436117618,-6.183299939472398,-7.3338086010435735,-3.7420866603379874,-8.214954434615732,0.9893352405726867,0
1.9249742407393589,-14.075310415458965,-9.998997068734708,-1.7798431621517934,6.138195240673156,20.628858318211346,-1.9694729386108765,-7.07454431703295,0.3483628876763866,-0.4914920342383678,0
-21.64474815266227,-3.3997904818001365,6.488711903458254,-9.358860391600052,-2.6182487264793624,-0.07676467583891844,-4.867346284865995,5.804509302115283,-8.900060597702474,-4.208947218729515,0
21.001463274186424,18.540021351852776,10.453451702322052,-3.966559866236178,-0.726089898571128,3.687502240825262,5.917009159203503,-0.16357729736230273,3.4262646692591536,-6.604762758093934,0
-3.3099330738896953,1.9137253120661963,-14.719120757487023,10.726056215589601,24.641959822158313,0.3885962389785809,-7.471163694648124,3.0653417398452927,0.5267558464012156,1.425077753509774,0
21.59352217880581,-6.558713248503978,-3.059360063201943,-13.715436842922287,-12.91227128627061,3.2913134259598325,-12.636554321107178,-1.6415085840876056,2.59339951883981,6.490023031173977,0
-0.5615342649366434,17.62975619144844,-5.009097171981214,0.87048644101133,-5.92162634951543,-1.2540719239753377,0.7821779636621824,-2.6871391615082274,3.276979073738495,-8.131454500833735,0
-4.939054077882807,6.019171270871771,-12.205501344067379,-1.8880831327242675,3.815877063542754,-9.024513887109942,2.7787832531550856,9.676336872639265,-6.72610327741491,10.81999957573618,0
-6.965031238327922,-18.563663271919882,10.135989819393874,-9.227912941130857,-2.4367790373583182,12.804985116786721,-3.4876136221059957,2.0549579024381535,13.312378532173316,14.30979603356067,0
-2.4192238204728773,15.995862403934762,9.233783701144901,-24.453724839376665,3.908445998295477,-2.7721105483030226,-6.009795535295893,-7.60292137850209,-7.255589385518966,1.425044362737147,0
-3.94377133362869,-17.255744838560897,-17.398849811092322,-2.766171731283415,-3.990216359769806,10.732101507187979,0.9924266936264334,-2.891096247279162,1.4422484689622965,2.6391995505225228,0
